,index,Title,Genre,Link
829,829,Basarnas selamatkan sembilan peserta mancing mania di perairan Kupang,Humaniora,https://www.antaranews.com/berita/3512886/basarnas-selamatkan-sembilan-peserta-mancing-mania-di-perairan-kupang
830,830,Bastianini ungkap alasan mundur dari MotoGP Spanyol,Olahraga,https://www.antaranews.com/berita/3512871/bastianini-ungkap-alasan-mundur-dari-motogp-spanyol
831,831,"Sepekan, arus milir hingga pemulangan WNI dari Sudan",Hukum,https://www.antaranews.com/berita/3512823/sepekan-arus-milir-hingga-pemulangan-wni-dari-sudan
832,832,Kesaksian korban selamat Kapal Evelyn Calisca 01 yang terbalik,Humaniora,https://www.antaranews.com/berita/3512769/kesaksian-korban-selamat-kapal-evelyn-calisca-01-yang-terbalik
833,833,16 penumpang selamat kecelakaan kapal tiba di Kota Tanjung Pinang,Hukum,https://www.antaranews.com/video/3512715/16-penumpang-selamat-kecelakaan-kapal-tiba-di-kota-tanjung-pinang
834,834,Brad Binder menangkan balap sprint di MotoGP Jerez,Olahraga,https://www.antaranews.com/berita/3512706/brad-binder-menangkan-balap-sprint-di-motogp-jerez
835,835,"Tak ada penginapan, masjid dan rumah makan pun jadi",Humaniora,https://www.antaranews.com/berita/3512679/tak-ada-penginapan-masjid-dan-rumah-makan-pun-jadi
836,836,Perez menangi balap sprint GP Azerbaijan,Olahraga,https://www.antaranews.com/berita/3512670/perez-menangi-balap-sprint-gp-azerbaijan
837,837,Aleix Espargaro raih pole position di MotoGP Jerez,Olahraga,https://www.antaranews.com/berita/3512559/aleix-espargaro-raih-pole-position-di-motogp-jerez
838,838,Menko: Kelancaran arus mudik karena masyarakat tertib dan disiplin,Humaniora,https://www.antaranews.com/berita/3512499/menko-kelancaran-arus-mudik-karena-masyarakat-tertib-dan-disiplin
839,839,Polres Inhil tetapkan kapten kapal cepat sebagai tersangka,Hukum,https://www.antaranews.com/berita/3512451/polres-inhil-tetapkan-kapten-kapal-cepat-sebagai-tersangka
840,840,PMI Jaksel buka posko kesehatan gratis di Taman Margasatwa Ragunan,Metro,https://www.antaranews.com/berita/3512361/pmi-jaksel-buka-posko-kesehatan-gratis-di-taman-margasatwa-ragunan
841,841,16 korban kapal cepatEvelyn Calisca 01 sudah tiba di Tanjungpinang,Humaniora,https://www.antaranews.com/berita/3512280/16-korban-kapal-cepatevelyn-calisca-01-sudah-tiba-di-tanjungpinang
842,842,Para orang tua diingatkan untuk awasi anak di atas kapal penyeberangan,Metro,https://www.antaranews.com/berita/3512247/para-orang-tua-diingatkan-untuk-awasi-anak-di-atas-kapal-penyeberangan
843,843,Menko PMK pastikan arus milir gelombang kedua berjalan lancar,Humaniora,https://www.antaranews.com/berita/3512136/menko-pmk-pastikan-arus-milir-gelombang-kedua-berjalan-lancar
844,844,Jasa Raharja serahkan Rp50 juta ke ahli waris korban kapal Evelyn,Humaniora,https://www.antaranews.com/berita/3512130/jasa-raharja-serahkan-rp50-juta-ke-ahli-waris-korban-kapal-evelyn
845,845,Kasat Narkoba Polres Jaktim ditemukan tewas di rel Stasiun Jatinegara,Metro,https://www.antaranews.com/berita/3512019/kasat-narkoba-polres-jaktim-ditemukan-tewas-di-rel-stasiun-jatinegara
846,846,Pengamat: Macet Bukittinggi-Padang tidak separah tahun lalu,Humaniora,https://www.antaranews.com/berita/3511977/pengamat-macet-bukittinggi-padang-tidak-separah-tahun-lalu
847,847,2.092 peserta program mudik gratis tiba di Tanjung Priok,Politik,https://www.antaranews.com/berita/3511953/2092-peserta-program-mudik-gratis-tiba-di-tanjung-priok
848,848,"Tenggelam di sungai Sukabumi, SAR evakuasi jasad gadis asal Cianjur",Humaniora,https://www.antaranews.com/berita/3511947/tenggelam-di-sungai-sukabumi-sar-evakuasi-jasad-gadis-asal-cianjur
849,849,"Hingga H+5 Lebaran, Jasa Raharja Sulteng bayarkan Rp650 juta santunan",Humaniora,https://www.antaranews.com/berita/3511902/hingga-h-5-lebaran-jasa-raharja-sulteng-bayarkan-rp650-juta-santunan
850,850,Tesla rayu konsumen dengan program Supercharging gratis selama 3 tahun,Otomotif,https://otomotif.antaranews.com/berita/3511725/tesla-rayu-konsumen-dengan-program-supercharging-gratis-selama-3-tahun
851,851,KA Argo Sindoro tabrak sepeda motor di Kendal,Hukum,https://www.antaranews.com/berita/3511704/ka-argo-sindoro-tabrak-sepeda-motor-di-kendal
852,852,Gubernur Jatim ingatkan potensi kepadatan lalulintas di akhir pekan,Humaniora,https://www.antaranews.com/berita/3511692/gubernur-jatim-ingatkan-potensi-kepadatan-lalulintas-di-akhir-pekan
853,853,Jenazah seorang korban kecelakaan kapal cepat dibawa ke rumah duka,Humaniora,https://www.antaranews.com/video/3511641/jenazah-seorang-korban-kecelakaan-kapal-cepat-dibawa-ke-rumah-duka
854,854,Penumpang kapal tenggelam di Tembilahan dapat santunan Jasa Raharja,Humaniora,https://www.antaranews.com/berita/3511671/penumpang-kapal-tenggelam-di-tembilahan-dapat-santunan-jasa-raharja
855,855,Kini Starr Menanggung Risiko Teknis Asuransi Properti Secara Langsung Melalui Perusahaan Asuransinya Sendiri,Rilis Pers,https://www.antaranews.com/berita/3511659/kini-starr-menanggung-risiko-teknis-asuransi-properti-secara-langsung-melalui-perusahaan-asuransinya-sendiri
856,856,GM nominasikan mantan pejabat militer AS jadi direktur,Otomotif,https://otomotif.antaranews.com/berita/3511506/gm-nominasikan-mantan-pejabat-militer-as-jadi-direktur
857,857,Kisah mantan prajurit alih profesi jadi pengrajin kursi roda hewan,Dunia,https://www.antaranews.com/berita/3511467/kisah-mantan-prajurit-alih-profesi-jadi-pengrajin-kursi-roda-hewan
858,858,Jumlah kendaraan melintas di Suramadu diprediksi masih meningkat,Ekonomi,https://www.antaranews.com/berita/3511398/jumlah-kendaraan-melintas-di-suramadu-diprediksi-masih-meningkat
859,859,Leclerc raih pole GP Azerbaijan untuk tahun ketiga secara beruntun,Olahraga,https://www.antaranews.com/berita/3511320/leclerc-raih-pole-gp-azerbaijan-untuk-tahun-ketiga-secara-beruntun
860,860,Nakhoda dan 5 ABK Evelyn Calisca 01 diamankan polisi,Hukum,https://www.antaranews.com/berita/3511284/nakhoda-dan-5-abk-evelyn-calisca-01-diamankan-polisi
861,861,2.092 pemilir bersepeda motor pulang ke Jakarta naik KM Dobonsolo,Humaniora,https://www.antaranews.com/berita/3510756/2092-pemilir-bersepeda-motor-pulang-ke-jakarta-naik-km-dobonsolo
862,862,Tim SAR evakuasi wisatawan yang tewas tenggelam di Pantai Pangandaran,Humaniora,https://www.antaranews.com/berita/3510726/tim-sar-evakuasi-wisatawan-yang-tewas-tenggelam-di-pantai-pangandaran
863,863,Bupati Siak minta siapkan banyak tong sampah di tempat wisata,Humaniora,https://www.antaranews.com/berita/3510636/bupati-siak-minta-siapkan-banyak-tong-sampah-di-tempat-wisata
864,864,Pengacara Tesla ungkap kemungkinan pernyataan Elon Musk hasil deepfake,Tekno,https://www.antaranews.com/berita/3510561/pengacara-tesla-ungkap-kemungkinan-pernyataan-elon-musk-hasil-deepfake
865,865,"Kalimalang, dulu dan sekarang",Ekonomi,https://www.antaranews.com/berita/3510456/kalimalang-dulu-dan-sekarang
866,866,"Dua helikopter militer AS tabrakan, tiga pilot tewas",Dunia,https://www.antaranews.com/berita/3510327/dua-helikopter-militer-as-tabrakan-tiga-pilot-tewas
867,867,Kemenhub berangkatkan 126 bus program balik gratis dari Tirtonadi Solo,Ekonomi,https://www.antaranews.com/berita/3510300/kemenhub-berangkatkan-126-bus-program-balik-gratis-dari-tirtonadi-solo
868,868,KPU rancang metode penghitungan suara dua panel pada Pemilu 2024,Politik,https://www.antaranews.com/berita/3510297/kpu-rancang-metode-penghitungan-suara-dua-panel-pada-pemilu-2024
869,869,Bakamla bantu evakuasi korban kapal Evelyn Calisca 01 di Inhil,Hukum,https://www.antaranews.com/berita/3510294/bakamla-bantu-evakuasi-korban-kapal-evelyn-calisca-01-di-inhil
870,870,Wali Kota Madiun lepas 15 bus program balik gratis Lebaran 2023,Ekonomi,https://www.antaranews.com/berita/3510267/wali-kota-madiun-lepas-15-bus-program-balik-gratis-lebaran-2023
871,871,Arus balik di Terminal Terpadu Pulo Gebang turun pada Jumat,Humaniora,https://www.antaranews.com/berita/3510252/arus-balik-di-terminal-terpadu-pulo-gebang-turun-pada-jumat
872,872,Polisi segera periksa awak kapal terkait kecelakaan di Indragiri Hilir,Hukum,https://www.antaranews.com/berita/3510222/polisi-segera-periksa-awak-kapal-terkait-kecelakaan-di-indragiri-hilir
873,873,Pemkab Inhil dirikan posko terkait kecelakaan kapal cepat,Humaniora,https://www.antaranews.com/berita/3510171/pemkab-inhil-dirikan-posko-terkait-kecelakaan-kapal-cepat
874,874,Dinkes Mataram siagakan tim medis di posko Lebaran Topat,Humaniora,https://www.antaranews.com/berita/3510105/dinkes-mataram-siagakan-tim-medis-di-posko-lebaran-topat
875,875,Tiga jenazah korban kecelakaan kapal Evelyn Calisca - 01 dipulangkan,Hukum,https://www.antaranews.com/berita/3510039/tiga-jenazah-korban-kecelakaan-kapal-evelyn-calisca-01-dipulangkan
876,876,Kapolda Jatim berangkatkan 112 bus balik mudik ke Jakarta,Hukum,https://www.antaranews.com/berita/3509970/kapolda-jatim-berangkatkan-112-bus-balik-mudik-ke-jakarta
877,877,Lecuona merasa gugup kembali ke MotoGP,Olahraga,https://www.antaranews.com/berita/3509844/lecuona-merasa-gugup-kembali-ke-motogp
878,878,Bastianini dipastikan berkompetisi di MotoGP Spanyol,Olahraga,https://www.antaranews.com/berita/3509796/bastianini-dipastikan-berkompetisi-di-motogp-spanyol
879,879,"Kemarin, 31.704 kendaraan melintas Kalikangkung hingga kapal terbalik",Humaniora,https://www.antaranews.com/berita/3509724/kemarin-31704-kendaraan-melintas-kalikangkung-hingga-kapal-terbalik
880,880,Korban tewas kecelakaan kapal terbalik di Inhil jadi 12 orang,Humaniora,https://www.antaranews.com/berita/3509547/korban-tewas-kecelakaan-kapal-terbalik-di-inhil-jadi-12-orang
881,881,Polres Tegal siapkan buka-tutup rest area tol antisipasi kepadatan,Hukum,https://www.antaranews.com/berita/3509541/polres-tegal-siapkan-buka-tutup-rest-area-tol-antisipasi-kepadatan
882,882,Polisi selidiki kasus pengeroyokan rombongan anak anggota DPRD Jambi,Hukum,https://www.antaranews.com/berita/3509361/polisi-selidiki-kasus-pengeroyokan-rombongan-anak-anggota-dprd-jambi
883,883,KPU batasi usia petugas KPPS Pemilu 2024 menjadi 17-55 tahun,Politik,https://www.antaranews.com/berita/3509310/kpu-batasi-usia-petugas-kpps-pemilu-2024-menjadi-17-55-tahun
884,884,Pemudik puas atas kinerja Polri arus mudik dan balik berjalan lancar,Hukum,https://www.antaranews.com/berita/3509235/pemudik-puas-atas-kinerja-polri-arus-mudik-dan-balik-berjalan-lancar
885,885,PMI bantu cari pelajar terseret arus sungai Cibeureum,Humaniora,https://www.antaranews.com/berita/3509232/pmi-bantu-cari-pelajar-terseret-arus-sungai-cibeureum
886,886,Truk bermuatan air mineral terguling karena hindari pengendara motor,Metro,https://www.antaranews.com/berita/3509154/truk-bermuatan-air-mineral-terguling-karena-hindari-pengendara-motor
887,887,Upaya Avrist Assurance untuk jangkau seluruh lapisan masyarakat,Lifestyle,https://www.antaranews.com/berita/3509070/upaya-avrist-assurance-untuk-jangkau-seluruh-lapisan-masyarakat
888,888,Pemprov Kepri kordinasi dengan KSOP terkait kecelakaan kapal,Hukum,https://www.antaranews.com/berita/3509019/pemprov-kepri-kordinasi-dengan-ksop-terkait-kecelakaan-kapal
889,889,Arus balik sepeda motor menuju Jakarta via Kalimalang stabil,Humaniora,https://www.antaranews.com/berita/3508914/arus-balik-sepeda-motor-menuju-jakarta-via-kalimalang-stabil
890,890,Satu kapal penumpang di Indragiri Hilir terbalik,Humaniora,https://www.antaranews.com/berita/3508743/satu-kapal-penumpang-di-indragiri-hilir-terbalik
891,891,Puan tegaskan keselamatan WNI jadi prioritas proses evakuasi di Sudan,Politik,https://www.antaranews.com/berita/3508590/puan-tegaskan-keselamatan-wni-jadi-prioritas-proses-evakuasi-di-sudan
892,892,BMKG imbau kapal wisata waspada hujan dan angin kencang di Labuan Bajo,Warta Bumi,https://www.antaranews.com/berita/3508584/bmkg-imbau-kapal-wisata-waspada-hujan-dan-angin-kencang-di-labuan-bajo
893,893,Peserta lomban kupatan diminta pakai jaket pelampung,Humaniora,https://www.antaranews.com/berita/3508500/peserta-lomban-kupatan-diminta-pakai-jaket-pelampung
894,894,Menhub: Hindari puncak arus balik kedua pada 30 April dan 1 Mei,Ekonomi,https://www.antaranews.com/berita/3508488/menhub-hindari-puncak-arus-balik-kedua-pada-30-april-dan-1-mei
895,895,BMKG Bandung minta pemilir tak paksakan berkendara saat kondisi hujan,Humaniora,https://www.antaranews.com/berita/3508386/bmkg-bandung-minta-pemilir-tak-paksakan-berkendara-saat-kondisi-hujan
896,896,Truk kontainer bermuatan gula pasir terguling di Pulogadung,Metro,https://www.antaranews.com/berita/3508353/truk-kontainer-bermuatan-gula-pasir-terguling-di-pulogadung
897,897,Komisi I DPR RI apresiasi evakuasi WNI di Sudan setara AS-Inggris,Politik,https://www.antaranews.com/berita/3508347/komisi-i-dpr-ri-apresiasi-evakuasi-wni-di-sudan-setara-as-inggris
898,898,Sinergi antarinstansi kunci sukses pengelolaan arus mudik,Humaniora,https://www.antaranews.com/berita/3508227/sinergi-antarinstansi-kunci-sukses-pengelolaan-arus-mudik
899,899,110 WNI di Port Sudan dievakuasi TNI ke Jeddah,Politik,https://www.antaranews.com/berita/3508164/110-wni-di-port-sudan-dievakuasi-tni-ke-jeddah
900,900,"Polres Gresik siapkan empat bus ""Balik Mudik Gratis"" ke Jakarta",Humaniora,https://www.antaranews.com/berita/3508071/polres-gresik-siapkan-empat-bus-balik-mudik-gratis-ke-jakarta
901,901,Polresta Surakarta sebut arus lalu lintas H+5 Lebaran normal,Hukum,https://www.antaranews.com/berita/3507957/polresta-surakarta-sebut-arus-lalu-lintas-h-5-lebaran-normal
902,902,"Kriminal kemarin, patroli skala besar hingga imbauan pemilir",Metro,https://www.antaranews.com/berita/3507771/kriminal-kemarin-patroli-skala-besar-hingga-imbauan-pemilir
903,903,"Kemarin, Pengamanan arus balik hingga jabatan AKBP Achiruddin dicopot",Politik,https://www.antaranews.com/berita/3507666/kemarin-pengamanan-arus-balik-hingga-jabatan-akbp-achiruddin-dicopot
904,904,WHO perkirakan korban tewas di Sudan akan semakin banyak,Dunia,https://www.antaranews.com/berita/3507657/who-perkirakan-korban-tewas-di-sudan-akan-semakin-banyak
905,905,Polres Temanggung sediakan tujuh bus milir gratis,Humaniora,https://www.antaranews.com/video/3507585/polres-temanggung-sediakan-tujuh-bus-milir-gratis
906,906,Awal aktivitas kerja BPJAMSOSTEK kunjungi RS Siloam,Humaniora,https://www.antaranews.com/berita/3507621/awal-aktivitas-kerja-bpjamsostek-kunjungi-rs-siloam
907,907,"Bus evakuasi WNI dari Sudan alami kecelakaan, tiga orang terluka",Dunia,https://www.antaranews.com/berita/3507549/bus-evakuasi-wni-dari-sudan-alami-kecelakaan-tiga-orang-terluka
908,908,Arus kendaraan masuk Surabaya melalui Suramadu meningkat,Humaniora,https://www.antaranews.com/berita/3507543/arus-kendaraan-masuk-surabaya-melalui-suramadu-meningkat
909,909,Polda Jabar mengimbau cek kepadatan tempat wisata sebelum berangkat,Ekonomi,https://www.antaranews.com/berita/3507537/polda-jabar-mengimbau-cek-kepadatan-tempat-wisata-sebelum-berangkat
910,910,Ribuan laron ganggu kelancaran arus balik di ruas Buntu-Sokaraja,Humaniora,https://www.antaranews.com/berita/3507339/ribuan-laron-ganggu-kelancaran-arus-balik-di-ruas-buntu-sokaraja
911,911,Tim SAR evakuasi 23 penumpang kapal wisata di Bengkalis,Humaniora,https://www.antaranews.com/berita/3507246/tim-sar-evakuasi-23-penumpang-kapal-wisata-di-bengkalis
912,912,Muhadjir: Angka kecelakaan saat mudik turun drastis,Hukum,https://www.antaranews.com/berita/3507204/muhadjir-angka-kecelakaan-saat-mudik-turun-drastis
913,913,Puncak arus balik di terminal poris diprediksi 28 - 29 April,Humaniora,https://www.antaranews.com/berita/3507198/puncak-arus-balik-di-terminal-poris-diprediksi-28-29-april
914,914,Bantul gelar Festival Klangenan dongkrak UMKM dan industri kreatif,Ekonomi,https://www.antaranews.com/berita/3506916/bantul-gelar-festival-klangenan-dongkrak-umkm-dan-industri-kreatif
915,915,Basarnas Banda Aceh lakukan empat operasi SAR selama siaga Idul Fitri,Humaniora,https://www.antaranews.com/berita/3506832/basarnas-banda-aceh-lakukan-empat-operasi-sar-selama-siaga-idul-fitri
916,916,Wisatawan pantai Bantul diimbau tidak mandi cegah kecelakaan laut,Humaniora,https://www.antaranews.com/berita/3506811/wisatawan-pantai-bantul-diimbau-tidak-mandi-cegah-kecelakaan-laut
917,917,KA Tanjung Karang-Palembang angkut 1.100 penumpang pada H+3 Idul Fitri,Ekonomi,https://www.antaranews.com/berita/3506724/ka-tanjung-karang-palembang-angkut-1100-penumpang-pada-h-3-idul-fitri
918,918,Puncak arus balik KA Lebaran 2023 di Daops Madiun pada 25 April,Ekonomi,https://www.antaranews.com/berita/3506595/puncak-arus-balik-ka-lebaran-2023-di-daops-madiun-pada-25-april
919,919,250.175 penumpang gunakan KA di Daop Madiun 12-26 April 2023,Ekonomi,https://www.antaranews.com/berita/3506502/250175-penumpang-gunakan-ka-di-daop-madiun-12-26-april-2023
920,920,263 pemilir dari Semarang ke Jakarta naik KRI Banjarmasin,Humaniora,https://www.antaranews.com/berita/3506478/263-pemilir-dari-semarang-ke-jakarta-naik-kri-banjarmasin
921,921,Petugas Gulkarmat Jaktim evakuasi penumpang Jaklingko yang terjepit,Metro,https://www.antaranews.com/berita/3506412/petugas-gulkarmat-jaktim-evakuasi-penumpang-jaklingko-yang-terjepit
922,922,PMI : Mabuk laut dominasi keluhan pemilir kapal di Tanjung Priok,Humaniora,https://www.antaranews.com/berita/3506394/pmi-mabuk-laut-dominasi-keluhan-pemilir-kapal-di-tanjung-priok
923,923,BYD: fitur otonom mustahil untuk diterapkan,Otomotif,https://otomotif.antaranews.com/berita/3506382/byd-fitur-otonom-mustahil-untuk-diterapkan
924,924,Rest area KM 86 Cipali ditutup sementara akibat munculnya semburan api,Humaniora,https://www.antaranews.com/berita/3506373/rest-area-km-86-cipali-ditutup-sementara-akibat-munculnya-semburan-api
925,925,Pergerakan pemilir sepeda motor H+3 di Kalimalang cenderung landai,Metro,https://www.antaranews.com/berita/3506346/pergerakan-pemilir-sepeda-motor-h-3-di-kalimalang-cenderung-landai
926,926,Polres Kulon Progo tingkatkan pengamanan objek wisata selama Lebaran,Hukum,https://www.antaranews.com/berita/3506328/polres-kulon-progo-tingkatkan-pengamanan-objek-wisata-selama-lebaran
927,927,"Sosialisasi perlindungan sosial, BPJAMSOSTEK gandeng ""Bengkel Mania""",Humaniora,https://www.antaranews.com/berita/3506274/sosialisasi-perlindungan-sosial-bpjamsostek-gandeng-bengkel-mania
928,928,"""Ramp Check"" berperan untuk minimkan kecelakaan bus mudik Lebaran 2023",Humaniora,https://www.antaranews.com/berita/3506259/ramp-check-berperan-untuk-minimkan-kecelakaan-bus-mudik-lebaran-2023
929,929,Penerapan sistem satu arah jalan lintas Bukittinggi-Padang berakhir,Hukum,https://www.antaranews.com/berita/3506253/penerapan-sistem-satu-arah-jalan-lintas-bukittinggi-padang-berakhir
930,930,Tim Respons Cepat Jabar pantau tempat wisata pantai saat libur Lebaran,Humaniora,https://www.antaranews.com/berita/3506232/tim-respons-cepat-jabar-pantau-tempat-wisata-pantai-saat-libur-lebaran
931,931,Kapolresta: Arus balik yang melintas di wilayah Banyumas meningkat,Metro,https://www.antaranews.com/berita/3506085/kapolresta-arus-balik-yang-melintas-di-wilayah-banyumas-meningkat
